node,degree_centrality_850,betweenness_centrality_850,closeness_centrality_850,clustering_coefficient_850
Q9H306,0.0,0.0,0.0,0.0
O75394,0.0043845912934544,6.546152220599426e-06,0.0001814475339188,0.7530120481927711
P78504,0.0010961478233636,3.536247239591437e-05,0.0001904847240301,0.3714285714285714
Q8IVA1,0.0,0.0,0.0,0.0
Q9BQY6,5.219751539826704e-05,0.0,1.0764840480852506e-07,0.0
P05204,0.0001043950307965,0.0,0.0001493240972763,1.0
Q9Y490,0.0037582211086752,0.0002619022698514,0.0002188302707936,0.2535211267605634
O75191,0.0002609875769913,7.160825544038127e-05,0.0001494220700921,0.2
Q99607,0.0,0.0,0.0,0.0
A8MZ97,5.219751539826704e-05,0.0,5.965430331230519e-08,0.0
Q9Y2G1,5.219751539826704e-05,0.0,0.000148459192103,0.0
Q99965,0.0002609875769913,7.335541242132703e-05,0.0001762508396519,0.1
Q86VX9,0.0006785677001774,2.459093832555137e-05,0.0001731196107582,0.5897435897435898
Q96M98,5.219751539826704e-05,0.0,9.023925517026518e-05,0.0
Q96BR6,0.0,0.0,0.0,0.0
P49711,0.0016181229773462,8.662355825763606e-05,0.0002084839834541,0.1118279569892473
Q96L42,0.0,0.0,0.0,0.0
P57775,0.0004175801231861,3.343131958017692e-06,0.0001824113295216,0.5714285714285714
Q5T6F2,0.0,0.0,0.0,0.0
ENSP00000461295,0.0001565925461948,0.0,0.0001573715987645,1.0
Q9GZS0,0.0008873577617705,8.041701792540296e-05,0.0001681284791841,0.2352941176470588
Q6IA69,0.000991752792567,1.5179574117815529e-05,0.0001823438650989,0.4327485380116959
P02549,0.0004175801231861,1.459270739337369e-05,0.0001955031231796,0.6071428571428571
Q9UKU6,0.0,0.0,0.0,0.0
Q9Y241,0.000208790061593,0.0,0.0001799614135311,0.8333333333333334
L0R6Q1,0.0,0.0,0.0,0.0
Q12849,0.0001565925461948,1.966796481899112e-06,0.0001487552208324,0.0
Q6UXB1,0.0,0.0,0.0,0.0
P13473,0.0003653826077878,1.0314364714609902e-05,0.0001827471692524,0.1904761904761904
Q8N3Z6,0.000208790061593,6.090893460440662e-07,0.0001592529397952,0.8333333333333334
Q8TDY2,0.0021400981313289,0.0001032104298298,0.0002056933138417,0.3707317073170731
Q96KF2,0.0,0.0,0.0,0.0
ERVK-10,0.0,0.0,0.0,0.0
Q99805,0.0,0.0,0.0,0.0
Q9H4A6,0.0004697776385844,2.997408463504779e-05,0.000182144148363,0.0
Q9GZU3,0.0,0.0,0.0,0.0
Q12824,0.0032884434700908,7.415424845796512e-05,0.0002174128146374,0.3614951356886841
O94952,0.0001043950307965,0.0,0.0001725130498664,1.0
Q86Y37,0.0,0.0,0.0,0.0
Q96PM9,0.0001043950307965,0.0,0.0001975066776001,1.0
Q9NYZ3,0.0012005428541601,0.000111611822146,0.0002116324559813,0.6482213438735178
O15525,0.0006785677001774,1.3511308454753217e-05,0.0001680006622754,0.4487179487179487
Q9NTJ3,0.0031840484392942,1.8680426054198087e-05,0.0001959847654679,0.4377049180327869
Q13516,0.0003131850923896,5.469418638761604e-07,0.000180714373721,0.3333333333333333
P10072,0.0,0.0,0.0,0.0
P41595,0.000208790061593,0.0,0.0001693228577891,1.0
Q9UBS9,5.219751539826704e-05,0.0,0.0001759241675915,0.0
P31749,0.0170685875352333,0.0100270801086559,0.0002597288478421,0.0638074332564117
Q96LM5,0.0,0.0,0.0,0.0
Q9C0K0,0.0004175801231861,2.8699464626840105e-06,0.0001848002013805,0.2142857142857142
P21802,0.0037060235932769,0.0005296211454181,0.0002198728461819,0.1951710261569416
Q9ULJ7,0.0,0.0,0.0,0.0
Q9P260,0.0,0.0,0.0,0.0
O00533,0.0004697776385844,1.1675260342474205e-05,0.0001860586666214,0.1111111111111111
Q99755,0.0030796534084977,0.0004611790315577,0.0002117415193216,0.2378725891291642
Q96DR5,0.0,0.0,0.0,0.0
Q08ER8,0.0,0.0,0.0,0.0
Q9H3G5,0.0,0.0,0.0,0.0
E9PGG2,0.0,0.0,0.0,0.0
Q96BF3,5.219751539826704e-05,0.0,7.179850811315961e-08,0.0
Q8N782,0.0,0.0,0.0,0.0
O75170,0.0002609875769913,3.107622963730481e-06,0.0001633593405171,0.4
Q9H694,0.0001043950307965,0.0,0.0001544143727279,1.0
P28223,0.0003131850923896,1.2473282691105997e-06,0.0001713993604446,0.4666666666666667
Q96F63,0.0001565925461948,0.0,0.0001548346750419,1.0
O75023,0.0,0.0,0.0,0.0
Q9HBM6,0.0028186658315064,3.35426155951818e-05,0.0002057275176742,0.5625436757512229
P02792,0.0001565925461948,3.580412772019064e-05,0.0001514379022658,0.3333333333333333
P23760,0.0003131850923896,1.2785129510872749e-06,0.0001836969036891,0.0666666666666666
Q8IUX8,0.0,0.0,0.0,0.0
P22059,0.0005219751539826,4.712804495219896e-05,0.00018183628236,0.1333333333333333
Q9NY27,0.001565925461948,3.655449753890254e-05,0.0001945145555344,0.6068965517241379
Q96L21,0.0058461217246059,5.649129975527576e-06,0.0002006748240467,0.8762870012870013
Q9Y4E1,0.0004175801231861,3.0858657794289125e-06,0.0001664557839143,0.5714285714285714
CASC10,0.0,0.0,0.0,0.0
Q86VF5,0.000782962730974,9.959758500510345e-06,0.0001696011798548,0.419047619047619
Q9UI08,0.000208790061593,0.0,0.000160231374676,0.8333333333333334
Q4KMQ2,0.000208790061593,5.517085605074614e-06,0.0001328982157209,0.1666666666666666
Q6ZMT9,0.0,0.0,0.0,0.0
Q6ZU67,0.0,0.0,0.0,0.0
Q53F39,0.0001043950307965,0.0,0.0001426745498734,1.0
Q8NEQ5,5.219751539826704e-05,0.0,0.00014172817598,0.0
Q0VAM2,0.0,0.0,0.0,0.0
Q9UKP6,0.0001565925461948,7.160825544038127e-05,0.0001109965983045,0.3333333333333333
Q9UHB6,0.000208790061593,0.0,0.0001872691846042,1.0
Q8IUX1,0.0005219751539826,1.4107340615629632e-06,0.0001541868590367,0.5777777777777777
B4DS77,0.0003131850923896,3.844124903337336e-07,0.0001752662984017,0.8666666666666667
Q13242,0.0012005428541601,1.9367295821204595e-06,0.0001717644940733,0.5612648221343873
Q7Z3Y7,0.0,0.0,0.0,0.0
Q5JY77,0.0,0.0,0.0,0.0
O95382,0.0001565925461948,0.0,0.0001746608723806,1.0
Q9GZN4,0.0,0.0,0.0,0.0
Q8N0U8,0.0004697776385844,7.895209716644564e-06,0.0001752448751276,0.5
Q96CM3,0.0001043950307965,1.7361637184770114e-06,0.000137305313301,0.0
Q9H6F5,0.0001565925461948,0.0,0.0001629486602012,1.0
P36508,0.0001043950307965,2.764113784408969e-05,0.0001714906453158,0.0
ENSP00000466639,0.0014093329157532,2.1456377745487506e-08,0.0001569938857315,0.925925925925926
P16410,0.0035494310470821,0.0001521627550964,0.0002148738921826,0.2230026338893766
P60981,0.0002609875769913,3.598792186265616e-05,0.0001849680079648,0.3
O60701,0.0002609875769913,4.102096147133864e-05,0.0001394312068291,0.3
Q9H8W4,5.219751539826704e-05,0.0,0.0001873572084086,0.0
P19878,0.0021400981313289,0.0002477007156767,0.0002116646078565,0.1951219512195122
O95992,0.000782962730974,5.89057607618028e-06,0.0001663539335977,0.4
Q96J42,0.0,0.0,0.0,0.0
Q9NZ20,0.0004175801231861,6.012283794185083e-05,0.0001409292474917,0.2142857142857142
O43353,0.0027664683161081,0.0001021174917771,0.0002103543197443,0.2924528301886792
Q9BUM1,0.0006785677001774,3.0446764916761896e-06,0.0001732063637885,0.5769230769230769
Q96DW6,5.219751539826704e-05,0.0,0.0001281202831846,0.0
Q14315,0.0004175801231861,2.2273631971269304e-05,0.0001702791956156,0.0714285714285714
P30542,0.0002609875769913,6.104224263145881e-06,0.0001801896448453,0.2
Q8IY45,0.0,0.0,0.0,0.0
Q96A23,0.0,0.0,0.0,0.0
Q9UBS5,0.0003131850923896,2.522292913964744e-05,0.0001607392123942,0.2666666666666666
Q8N6F1,0.0001043950307965,0.0,0.0001662822003438,1.0
P02768,0.003340640985489,0.0008122794973318,0.0002182453569369,0.0719246031746031
Q5TGI0,0.0,0.0,0.0,0.0
Q99576,0.0005741726693809,7.498333430029164e-07,0.0001989786504851,0.7636363636363637
P62750,0.009395552771688,9.591742775451108e-05,0.0002057448971927,0.5109248913718187
Q96A47,0.0002609875769913,1.6732736423949433e-07,0.0001426433122947,0.6
Q9UK76,0.0,0.0,0.0,0.0
Q9Y2X9,0.0001043950307965,0.0,0.0001717600191909,0.0
Q15622,0.0,0.0,0.0,0.0
Q12912,0.0,0.0,0.0,0.0
Q9BV68,0.000208790061593,8.229893291662419e-06,0.0001696486943607,0.5
A6NGR9,0.0,0.0,0.0,0.0
Q9NR11,0.0,0.0,0.0,0.0
Q96I36,0.000208790061593,4.670562026591648e-05,0.0001700642801769,0.3333333333333333
Q9P0V3,0.001565925461948,1.0461367912180697e-06,0.0001643951347983,0.5517241379310345
Q8WWT9,0.0,0.0,0.0,0.0
Q9Y473,0.0,0.0,0.0,0.0
Q49AJ0,0.0,0.0,0.0,0.0
Q8WWZ4,0.0,0.0,0.0,0.0
Q4U2R8,0.0,0.0,0.0,0.0
Q96GR2,0.0004697776385844,1.582668852594354e-06,0.000165504085583,0.1111111111111111
O95263,0.0002609875769913,9.541738517541786e-09,0.0001569092077818,0.9
Q00887,5.219751539826704e-05,0.0,7.67046515771742e-08,0.0
Q7Z6J2,0.0002609875769913,2.177753645650355e-07,0.0001735623896286,0.1
O76039,0.0001565925461948,3.314337201733986e-06,0.0001805767855105,0.3333333333333333
Q6ZN28,0.0,0.0,0.0,0.0
P35219,0.0001565925461948,6.018629396387385e-06,0.0001654799063242,0.0
Q9H649,0.0001043950307965,3.580412772019064e-05,0.0001379756062554,0.0
Q14416,0.000208790061593,1.6359111318485768e-06,0.0001884766877779,0.1666666666666666
O95147,0.0,0.0,0.0,0.0
Q6P4D5,0.0,0.0,0.0,0.0
P59047,5.219751539826704e-05,0.0,8.467306175654692e-05,0.0
Q96DT5,0.000208790061593,0.0,0.0001676525278026,0.8333333333333334
Q6P499,0.0,0.0,0.0,0.0
P31249,0.0,0.0,0.0,0.0
Q502X0,0.0,0.0,0.0,0.0
C11orf44,0.0,0.0,0.0,0.0
A6NK53,0.0,0.0,0.0,0.0
Q9ULZ9,0.0003653826077878,1.5610133215985326e-07,0.0001615777412074,0.9523809523809524
Q92994,0.0013049378849566,4.299985126168974e-05,0.0001884583077191,0.6033333333333334
Q86Y97,0.0,0.0,0.0,0.0
O95857,0.0,0.0,0.0,0.0
Q9BSK1,0.0,0.0,0.0,0.0
P85299,0.000991752792567,4.794685781567026e-05,0.0001968666725925,0.5029239766081871
Q9H156,0.0,0.0,0.0,0.0
Q9GZU1,0.0001565925461948,7.199435274497153e-05,0.0001802354839808,0.0
Q9BX46,0.0001043950307965,7.841507434174793e-08,0.0001420024948668,0.0
Q13428,5.219751539826704e-05,0.0,0.0001486266327213,0.0
Q8N7G0,0.0,0.0,0.0,0.0
O94888,0.0022966906775237,0.0002709099124481,0.0002043872224673,0.1945031712473573
Q9UHB7,0.0008351602463722,4.941924555070911e-06,0.0001781160598031,0.3833333333333333
P46089,5.219751539826704e-05,0.0,0.0001676427597816,0.0
Q5M8T2,0.0,0.0,0.0,0.0
Q9NWH9,0.0,0.0,0.0,0.0
Q9H579,0.0,0.0,0.0,0.0
O60341,0.0051675540244284,0.0003426673715971,0.0002154157252253,0.1463615749330035
UBE2Q2L,0.0,0.0,0.0,0.0
Q15846,0.0,0.0,0.0,0.0
P62829,0.0099175279256707,0.0002209918920761,0.0002098830026609,0.4798106377053745
A6NK89,0.0001565925461948,8.536324356115275e-08,0.0001472427403543,0.0
Q7Z4G1,0.0012527403695584,4.812576956254956e-06,0.0001841878691205,0.7862318840579711
O43824,5.219751539826704e-05,0.0,0.0001203462434763,0.0
Q9ULX7,5.219751539826704e-05,0.0,0.0001377863575152,0.0
Q14517,0.0007307652155757,0.0001057523799813,0.0002103817861741,0.6703296703296703
O00767,0.0011483453387618,9.14542478171544e-05,0.0001856441866512,0.1991341991341991
P42892,5.219751539826704e-05,0.0,0.0001705162871803,0.0
O00213,0.0006263701847792,6.838867472164797e-05,0.0001984414319849,0.1363636363636363
Q5H943,0.0,0.0,0.0,0.0
Q969M3,0.0001043950307965,1.275559984075458e-05,0.0001358022240622,0.0
EFCAB8,0.0,0.0,0.0,0.0
Q9UNH7,0.0007307652155757,6.781813210033501e-06,0.0001702654485732,0.5824175824175825
P12236,0.0009395552771688,6.121897952729391e-05,0.0001863712060715,0.3725490196078431
O43920,0.004123603716463,4.6650814550288536e-05,0.0001759785379647,0.673482635507952
O43447,0.0020357031005324,3.503400013166327e-07,0.000171072473265,0.951417004048583
Q8NEV8,5.219751539826704e-05,0.0,0.0001416088221389,0.0
Q6ICL3,5.219751539826704e-05,0.0,0.000141220547984,0.0
Q14390,0.0,0.0,0.0,0.0
Q8TD46,0.0001043950307965,7.160825544038127e-05,0.0001533026920414,0.0
Q8NG06,0.0,0.0,0.0,0.0
Q9BWV1,0.0004697776385844,4.910209946381264e-07,0.0001771171985659,0.75
P45985,0.0036538260778786,0.0006785046767304,0.000217554066565,0.1913043478260869
P51970,0.0042801962626578,4.764741232985417e-05,0.0001772631365592,0.6636555254441433
SLC22A31,0.0,0.0,0.0,0.0
Q96AY3,0.0003653826077878,3.3794021544143e-05,0.0001924078168167,0.1428571428571428
Q32MK0,0.0004175801231861,2.7852820869964684e-08,0.0001623681371135,0.6071428571428571
ZNF654,5.219751539826704e-05,0.0,5.5707060190252987e-08,0.0
Q8N4L1,0.0,0.0,0.0,0.0
ENSP00000424951,0.0,0.0,0.0,0.0
Q5JQF8,0.0,0.0,0.0,0.0
Q5TFG8,0.0,0.0,0.0,0.0
P05112,0.0043323937780561,0.0003388634140516,0.0002210746551177,0.2092271525124889
Q9ULS5,0.0,0.0,0.0,0.0
P35713,0.0001043950307965,0.0,0.0001704259187188,0.0
Q9BX84,0.0001043950307965,1.3578421212530208e-06,0.000161181540503,0.0
P0C2W7,0.0,0.0,0.0,0.0
Q96AP0,0.0010961478233636,6.395540596868008e-06,0.000185093800605,0.5380952380952381
Q9Y6Z7,0.0003653826077878,1.0935634645282049e-07,0.0001424514153225,0.9523809523809524
Q5JVG8,0.0,0.0,0.0,0.0
Q99550,0.0,0.0,0.0,0.0
Q9BV35,0.0,0.0,0.0,0.0
P43699,0.0003653826077878,6.427054880153848e-05,0.0001855731111224,0.1428571428571428
Q8IVF6,0.0,0.0,0.0,0.0
A6ND01,5.219751539826704e-05,0.0,0.0001229347985343,0.0
Q9Y6E2,0.0,0.0,0.0,0.0
Q15735,0.0005741726693809,2.9760256882006744e-06,0.0001798317247307,0.4909090909090909
Q504Y2,0.0,0.0,0.0,0.0
Q6PCD5,0.000208790061593,2.188171619493621e-08,0.000181957829067,0.8333333333333334
O43242,0.0053241465706232,0.0004517462508765,0.0002196310079305,0.6066783148903125
Q16548,0.0008873577617705,7.914114102568481e-06,0.0002054162507974,0.4117647058823529
Q7Z3B1,0.000208790061593,3.4922372049579e-06,0.0001449415226658,0.5
Q96QZ0,0.0,0.0,0.0,0.0
Q9Y2I2,0.0001565925461948,5.455777507298605e-07,0.0001361674112456,0.0
Q96EI5,5.219751539826704e-05,0.0,0.0001207759011187,0.0
Q16384,5.219751539826704e-05,0.0,0.0001421187747296,0.0
Q86YR7,0.0,0.0,0.0,0.0
P08582,0.0,0.0,0.0,0.0
P53621,0.0020879006159306,7.749942316853602e-05,0.0001889281331145,0.2705128205128205
Q9NQC7,0.0021922956467272,0.0021311700482926,0.0002085892245785,0.3263646922183507
Q9Y6R4,0.0005219751539826,6.461589860485141e-07,0.0001854915602252,0.3555555555555555
Q5VYY2,0.0,0.0,0.0,0.0
Q7Z739,0.000208790061593,6.212996595193734e-07,0.0001578715306734,0.5
P41134,0.0007307652155757,5.137772936052093e-05,0.0002029081398561,0.2307692307692307
Q8NBX0,0.0,0.0,0.0,0.0
P11488,0.0015137279465497,0.0002554330579196,0.0001830252249625,0.2857142857142857
Q9P2F5,0.0,0.0,0.0,0.0
Q8NH37,0.0,0.0,0.0,0.0
Q9GZR1,0.0004175801231861,3.588168146754103e-05,0.000181186504189,0.5357142857142857
P13798,0.0002609875769913,1.33664359491811e-05,0.0001363343977892,0.1
Q147U1,0.0,0.0,0.0,0.0
P35790,0.0004697776385844,0.0002955512173136,0.0001815035372479,0.1388888888888889
P53804,0.0,0.0,0.0,0.0
SFTA3,5.219751539826704e-05,0.0,0.000135744901169,0.0
P40198,0.0,0.0,0.0,0.0
Q9P013,0.0034972335316838,8.873082368428575e-05,0.0001927557768599,0.6576209859791949
Q8IZA0,0.0,0.0,0.0,0.0
P15918,0.0002609875769913,4.360211473952344e-06,0.0001806731880764,0.2
Q9P055,0.0,0.0,0.0,0.0
Q8N0X4,0.0,0.0,0.0,0.0
Q7Z7E8,0.0018791105543376,1.938774416806636e-06,0.0001876652599896,0.9555555555555556
Q9P2K3,0.0002609875769913,0.0,0.0001839177406086,1.0
Q2UY09,0.0001565925461948,4.292889299411372e-09,0.0001406682544636,0.0
Q8NDQ6,0.0,0.0,0.0,0.0
Q9UKA2,5.219751539826704e-05,0.0,0.0001711386950225,0.0
C20orf197,0.0,0.0,0.0,0.0
Q01459,5.219751539826704e-05,0.0,0.0001512698218371,0.0
Q13177,0.0069422695479695,0.0006904711717076,0.0002281329805618,0.2491455912508544
Q9Y679,0.0004175801231861,9.922131557869384e-09,0.0001779894372867,0.8214285714285714
Q6ZXV5,0.0,0.0,0.0,0.0
Q8N104,0.0001043950307965,0.0,1.167729650967943e-07,0.0
Q9GZN8,5.219751539826704e-05,0.0,0.0001677141477206,0.0
Q8NGR1,0.0,0.0,0.0,0.0
Q9H1A7,0.0005741726693809,0.0,0.0001757823928926,1.0
Q8N427,0.0002609875769913,3.249313905248939e-05,0.0001423349934302,0.5
Q8N9N8,0.0001565925461948,0.0,0.0001639781506793,1.0
Q9ULE0,0.0,0.0,0.0,0.0
P00918,0.0006263701847792,7.666819831989617e-05,0.0001981375454573,0.3181818181818182
P32297,0.0003653826077878,0.0,4.049752679705529e-07,0.8095238095238095
P11712,0.0020357031005324,8.449946686273987e-05,0.0001793523310916,0.330634278002699
Q7Z5U6,5.219751539826704e-05,0.0,0.0001444456942302,0.0
Q99572,0.0003131850923896,3.683584737895452e-05,0.0001636913010874,0.0666666666666666
P00749,0.0016703204927445,6.927014907331342e-05,0.0002061651431467,0.3064516129032258
Q9UH65,5.219751539826704e-05,0.0,0.0001892344665982,0.0
P17097,0.0,0.0,0.0,0.0
Q86U38,0.00391481365487,3.900514937151019e-07,0.0001874859346179,0.8781981981981982
P0CI01,0.0,0.0,0.0,0.0
Q2M1P5,0.0002609875769913,0.0,0.0001740774149503,1.0
Q15722,0.0,0.0,0.0,0.0
Q14865,5.219751539826704e-05,0.0,0.0001395664290697,0.0
Q8N1A6,0.0,0.0,0.0,0.0
P07476,0.0008351602463722,0.0001439728833854,0.0001585198324984,0.2833333333333333
O43736,0.0,0.0,0.0,0.0
P56282,0.0047499739012423,0.0001980741333058,0.0002008287376527,0.3526251526251526
Q9BY07,0.0,0.0,0.0,0.0
Q92882,0.0,0.0,0.0,0.0
P11309,0.0016181229773462,3.356762924255251e-05,0.00020932589663,0.4086021505376344
Q63HQ0,0.0,0.0,0.0,0.0
P60022,0.0016181229773462,0.0006839650423209,0.0001627232683636,0.7462365591397849
Q16626,0.0001565925461948,7.160825544038127e-05,0.0001745113467987,0.3333333333333333
Q9P203,0.0,0.0,0.0,0.0
Q5VIY5,0.0,0.0,0.0,0.0
O95995,0.0002609875769913,5.015471339889806e-05,0.0001609745626884,0.2
Q9NPZ5,0.0012005428541601,9.459185032553956e-05,0.0001820808689961,0.3992094861660079
Q13542,0.0001565925461948,0.0,0.0001800629315073,1.0
Q3KRA9,0.0001043950307965,0.0,0.0001160010365992,1.0
O60296,0.0003653826077878,1.2543338247710872e-05,0.0001631079967342,0.1428571428571428
Q9NZJ7,5.219751539826704e-05,0.0,0.0001639252496701,0.0
Q92847,0.0004175801231861,2.3111964010096887e-05,0.0001723961358905,0.2142857142857142
Q92843,0.0006785677001774,1.9054720175600648e-06,0.0001970489242327,0.4743589743589743
Q14181,0.0035494310470821,1.5380314357893634e-05,0.0001885816356265,0.4341527655838454
O95749,0.0010961478233636,1.6335895134775366e-05,0.0001841307381596,0.4714285714285714
P08047,0.0051153565090301,0.0005951761219424,0.0002350028693283,0.1533768146433831
Q6F5E8,0.0,0.0,0.0,0.0
Q15526,0.0007307652155757,1.2555197725021083e-05,0.0001779379423188,0.4395604395604395
B3GLJ2,5.219751539826704e-05,0.0,8.143138127654767e-08,0.0
Q8IUH4,0.0,0.0,0.0,0.0
Q9UNX3,0.0056373316630128,5.0196596640268905e-06,0.000199574070352,0.8786777431637245
A0PG75,0.0,0.0,0.0,0.0
P30556,0.000991752792567,1.7233239892414387e-05,0.0001979146841322,0.1929824561403508
Q8IWE4,0.0003653826077878,2.015075958937365e-05,0.0001781364552103,0.3809523809523809
Q8IYW5,0.0013571354003549,4.697208480572929e-06,0.0002029229556202,0.5323076923076923
O95803,0.0006263701847792,2.183156681687033e-07,0.0001779126468404,0.2272727272727272
Q8NFR7,0.0,0.0,0.0,0.0
Q9H013,0.0,0.0,0.0,0.0
O43464,0.0006263701847792,8.056432753651059e-06,0.0001847732285946,0.2121212121212121
Q9UEE9,0.0003653826077878,0.0,0.0001773060139656,1.0
P52306,0.0002609875769913,0.0001026654604914,0.0001866659488833,0.1
Q9Y5F0,0.0,0.0,0.0,0.0
Q8IZ63,0.0,0.0,0.0,0.0
Q5TDP6,5.219751539826704e-05,0.0,0.000142746768416,0.0
Q6ZMV7,5.219751539826704e-05,0.0,0.0001560459461696,0.0
Q8NH07,0.0,0.0,0.0,0.0
Q9P2E3,0.0004697776385844,0.0,0.0001876479250138,1.0
Q16653,0.0001565925461948,2.5948661940558465e-07,0.0001603163873696,0.3333333333333333
ENSP00000414068,5.219751539826704e-05,0.0,0.0001350115764917,0.0
Q13435,0.0050109614782336,3.871294205116942e-05,0.0001854477810467,0.5447368421052632
P40313,0.000208790061593,6.290615858628152e-07,0.0001441814225432,0.8333333333333334
Q8TCX1,0.0015137279465497,1.609119055295665e-05,0.0001730959738531,0.4901477832512315
Q8NHW4,0.0003653826077878,4.631754360986577e-06,0.0001869472344194,0.6190476190476191
Q8IWS0,5.219751539826704e-05,0.0,0.0001645725551934,0.0
P15036,0.0008873577617705,7.638246120818257e-05,0.0002115881546924,0.4705882352941176
O15079,5.219751539826704e-05,0.0,0.0001626379350461,0.0
P08962,0.0004697776385844,2.5860698860614408e-05,0.0001807984526735,0.0833333333333333
Q8NFW8,0.0001043950307965,0.0,0.0001122590017802,1.0
P19021,5.219751539826704e-05,0.0,0.0001580729323868,0.0
Q8N7C3,0.0,0.0,0.0,0.0
Q00013,5.219751539826704e-05,0.0,0.0001193276520307,0.0
O43310,0.0002609875769913,1.021777611106185e-06,0.0001690505927455,0.3
Q6ZWB6,0.0,0.0,0.0,0.0
ENSP00000468837,0.0,0.0,0.0,0.0
Q504T8,0.0,0.0,0.0,0.0
Q6ZTN6,0.0,0.0,0.0,0.0
Q6V1P9,5.219751539826704e-05,0.0,0.0001332599298782,0.0
O60269,0.0,0.0,0.0,0.0
Q9NRZ9,0.0004697776385844,2.5340903050100487e-06,0.0001755384039447,0.25
Q5VZF2,5.219751539826704e-05,0.0,0.0001393243048132,0.0
P20827,0.002348888192922,3.536922460255485e-05,0.0002103381021181,0.3686868686868687
Q8WYH8,0.0015137279465497,7.118704220099566e-05,0.0002086406449072,0.4556650246305418
Q03395,5.219751539826704e-05,0.0,0.0001503049825895,0.0
A6NFQ7,0.0001043950307965,0.0,1.3293085415517926e-07,0.0
Q9BZX4,5.219751539826704e-05,0.0,0.0001341980201444,0.0
A0A087WTJ2,0.0001043950307965,1.6093074939937197e-07,0.0001156672263569,0.0
Q5JPI3,5.219751539826704e-05,0.0,5.5707060190252987e-08,0.0
Q9C009,0.0,0.0,0.0,0.0
Q8WYP3,0.0004175801231861,5.755942207953559e-06,0.0001861299523547,0.5357142857142857
Q5T848,5.219751539826704e-05,0.0,0.0001435373194516,0.0
Q9HAW4,0.0022444931621254,1.0715382848441515e-05,0.0002016588467536,0.5049833887043189
P60006,0.0021922956467272,4.127289347883519e-06,0.000201917595332,0.7456445993031359
O00750,0.0013049378849566,0.0001199970912393,0.0002007072515947,0.3566666666666667
Q9BVV2,0.0,0.0,0.0,0.0
Q9UBC5,0.0004175801231861,1.2997615994277882e-06,0.0001807109791122,0.6785714285714286
Q6UXY8,0.0,0.0,0.0,0.0
Q15973,0.0,0.0,0.0,0.0
Q9NP56,0.0003131850923896,5.254413094643693e-07,0.0001661234530878,0.6
P17213,0.0001043950307965,1.792271688022101e-06,0.0001561993932002,0.0
P53370,0.0,0.0,0.0,0.0
Q9UN66,0.0,0.0,0.0,0.0
P56182,0.0044889863242509,1.9418447516488603e-06,0.0001850163065,0.774281805745554
C9JUS6,0.0,0.0,0.0,0.0
Q7LBE3,5.219751539826704e-05,0.0,0.0001664256200584,0.0
Q5VST6,0.0001565925461948,0.0,0.0001855757097962,1.0
Q6ZW76,0.0001043950307965,6.38794490909063e-08,0.0001467613997457,0.0
Q5QJ38,0.0,0.0,0.0,0.0
Q5TGS1,0.0,0.0,0.0,0.0
Q502W6,0.0,0.0,0.0,0.0
Q9BQ04,0.0,0.0,0.0,0.0
Q9Y3D6,0.0018269130389393,0.0001570062414564,0.0001843309098241,0.3260504201680672
Q9UIF7,0.0006263701847792,5.023818909647805e-07,0.000179609708211,0.3939393939393939
A6NI73,5.219751539826704e-05,0.0,0.000155330399579,0.0
P17480,0.0026098757699133,1.9949272085146343e-05,0.0002051238329837,0.5493877551020409
Q499Z3,0.0,0.0,0.0,0.0
C9JLJ4,0.0008351602463722,0.0,0.0001308164568279,1.0
P26718,0.0010961478233636,0.0001413989460752,0.000170501603744,0.0904761904761904
Q9H3S1,0.0002609875769913,2.832800850989174e-07,0.0001651915871053,0.3
Q9Y3M2,0.0006263701847792,3.590262067769913e-05,0.0002019334697176,0.696969696969697
P25490,0.0050631589936319,0.0007161272998455,0.0002238452431231,0.1932989690721649
B2RXH2,0.0,0.0,0.0,0.0
Q5H9J7,0.0,0.0,0.0,0.0
P10176,0.0011483453387618,3.619031967117211e-05,0.0001746326773339,0.7792207792207793
Q8N434,0.0,0.0,0.0,0.0
Q5T6L9,0.0,0.0,0.0,0.0
P01563,0.0006263701847792,3.5026336878253134e-06,0.0002002880024222,0.4393939393939394
Q8N468,0.0,0.0,0.0,0.0
GVQW1,0.0,0.0,0.0,0.0
Q9UIA0,0.0005219751539826,2.764336809621424e-07,0.0001913212992244,0.7555555555555555
B9A014,0.0,0.0,0.0,0.0
Q8IWY8,0.0,0.0,0.0,0.0
O95622,0.0014093329157532,1.3083833520107812e-05,0.0001886509748967,0.4558404558404558
Q96I15,0.0003131850923896,2.333736006053936e-05,0.0001587178532401,0.4
Q6NS38,5.219751539826704e-05,0.0,0.0001152467182802,0.0
Q9BTP7,0.0016703204927445,1.1788170829750516e-06,0.0001778358865882,0.6532258064516129
P31431,0.0043845912934544,0.0007519706678809,0.0002125816879337,0.1049913941480206
Q5JX69,0.0,0.0,0.0,0.0
Q8TAT5,0.000208790061593,3.95099565176412e-07,0.0001691985616402,0.3333333333333333
Q9Y608,5.219751539826704e-05,0.0,0.0001415608400164,0.0
P05120,0.0004175801231861,4.554670495923766e-06,0.0001802188158706,0.4642857142857143
PRSS3P2,0.0003653826077878,0.0001144515318716,0.000167485191248,0.1428571428571428
P57768,0.0,0.0,0.0,0.0
P62745,0.0019835055851341,3.0374124165521405e-05,0.0002034297374014,0.1849217638691322
