node,closeness_centrality
Q14289,0.0004953353992960402
P49279,0.00039731658467558495
Q8TC41,0.00033320208187324814
P31415,0.0004085402984813144
Q969F8,0.0004587484462348142
Q6PD62,0.0004773353531386913
Q96EA4,0.0004368493860407856
Q16654,0.0004410529167196277
O75795,0.0004350720444245661
Q14392,0.00039199208460571205
Q96S16,0.0003867960953982645
Q9ULN7,0.00041652344182480273
Q9NY61,0.00048111639666208053
P10072,0.0
P06681,0.00038174694888549473
Q9H3D4,0.00046411584594615614
Q9NR00,0.00036615173850061954
Q86TC9,0.0004163672846873378
Q9NZJ6,0.00042098065579539677
O75600,0.0004336933526224683
Q5TC84,0.00038656710963442045
Q1ZZU3,0.0003932887226348512
Q7Z7L1,0.0
P31153,0.0004367635020758583
Q6NT55,0.00035484779412779124
Q6IF99,0.0004456983203826205
P49023,0.0005043777344845309
ENSP00000455659,0.0
Q9Y5U4,0.000407331109983295
O75494,0.00043534785421654905
Q6NXR0,0.0003688859332054459
P20749,0.00043638959721287976
P07202,0.0004047396784799713
Q9UK39,0.00041021509869023357
Q6ZMS7,0.0003058969941338883
O95390,0.00041150315356542336
Q86T24,0.0004378494574648025
Q8N5W8,0.000340969416687997
Q3KQZ1,0.0003472851171648711
O95922,0.00040041459150830553
Q13309,0.0004980554990897637
Q53EL6,0.00045897101581974663
P98194,0.0004150438096352192
P50454,0.0004662298798774179
Q6NZ36,0.00044505141172155753
P20042,0.0004691760845866703
O00116,0.00040663142566031365
Q0VAM2,0.0003655835256364743
Q86XJ0,0.0003856212959232539
Q9UPQ4,0.0003703934005074341
P35590,0.00041417145345995195
P42785,0.00040636819701391006
Q96HW7,0.0004438250746726265
P05230,0.000502944105100032
O14548,0.00040724147107594423
Q9UKV5,0.0004595280934103225
Q9UQB3,0.00044194137060038236
Q13310,0.0004676028798148267
Q8NGP6,0.0004449804334250723
Q15391,0.00038001102324175767
Q8NH90,0.00044520582460155024
Q9NVH0,0.00040803469294129326
Q9Y450,0.00046457594552573594
Q9HCY8,0.000367828354290783
Q12830,0.0004897716544551448
Q8IZQ1,0.00045313337865455437
A8K0Z3,0.0003987662090857731
Q96M61,0.00034778320417295025
Q9NWH2,0.0003875295662120392
Q96LB9,0.00034447496198529985
Q6PK18,0.00029028008074996067
Q7L0J3,0.0004407796597867794
Q96KJ9,0.00044078479835637873
P15884,0.0004522309299822807
P11245,0.00039352706477943324
Q92747,0.0004518559995325782
P27695,0.00048369491360129353
P78504,0.00047143809062422874
Q9Y576,0.00042241415103510356
Q6NT16,0.00035970316698463327
Q7L3S4,0.00030511687000026576
O60238,0.0004467411365926483
Q9H0H0,0.00045776415544710505
P07451,0.0003911001878221569
Q14118,0.0004456529377433598
Q5T0B9,0.00041339904383901695
Q7Z7D3,0.0003880804037323293
Q8IW36,0.0
Q8N0U8,0.00040577953100223626
Q9Y272,0.0004336543245272148
Q9UL51,0.00041785026754101744
Q9UBD6,0.00040905300231545744
O43175,0.0004943880683485607
Q9Y574,0.0004316530189753213
Q96KP4,0.00041730304523739754
Q9NWD9,0.0003032104933962133
Q8IW19,0.0004316168418081284
P39687,0.0004394266443613716
Q7L1S5,0.00034362597425520095
Q8NGI0,0.00044804584696521324
P46776,0.000484627909426111
Q9P2D0,0.0004130491604756199
Q9NV72,0.000286769130328608
Q96M93,0.0003865338308785
Q8TDF5,0.00041170125383869084
P23743,0.00044361783859954895
Q16829,0.0004150897055169946
Q96PN7,0.0004232599275582735
O15265,0.0004628331065683012
O43586,0.0004425369925013603
Q71U36,0.00048024610984704225
A6NGN4,0.00031738406572225455
P56211,0.00043579677697165505
O43680,0.0004128135178797775
Q9NXL9,0.0004428693981737909
Q14774,0.0003881337253209077
P46109,0.00048353278910233453
Q9H0W7,0.00036950976979425976
Q1ED39,0.0003278510274322525
Q00994,0.0003889736560481595
Q04756,0.00041926918306967937
O00204,0.0003891129413193657
Q9BZV2,0.0003842229763117228
Q8NBJ5,0.0004136725847316215
Q5JTB6,0.00036335006051428957
Q96PX1,0.0003748508333460659
Q969E8,0.00045336654935482446
Q5T011,0.00041119345562331774
Q9BU79,0.00033156233413692644
A6QL63,0.0003655493815565916
P55347,0.0004654174668097866
Q9H7D0,0.000445722536469849
P16671,0.00045692673070249403
O94762,0.0004393398423103135
Q9ULW5,0.0003463955397547911
Q92878,0.0004764524173028673
Q68CJ6,0.0002958140422677629
Q9Y2W3,0.0003173751512008071
Q9Y4P9,0.0003479170180477181
DSCR4,0.0003696009044446414
Q9C0J1,0.0003778709464719546
Q01973,0.00043555772594644027
O00206,0.0005152366741652943
Q9H741,0.00035507726792121167
Q6PF06,0.00040665897473498485
Q9H295,0.0004096243458205962
Q6P3S1,0.0004273766551375371
Q6NT76,0.0003614121384692083
Q13190,0.0004681207041870321
P05198,0.0005098767200289882
Q13868,0.00046041661962501195
P51511,0.00044784040921287265
Q15637,0.0004690124190138617
Q8N614,0.0003950022994110828
Q9UK33,0.0
Q9BXY4,0.00044231781074507563
Q8TD19,0.00043802714583707604
Q9NZE8,0.0004148682060883115
Q9NWW0,0.0003280706901392342
HIGD2B,0.0003182921433642033
A8MTL3,0.00039625089136564596
P43004,0.000465577652599447
Q86XX4,0.0003902365994450646
O94953,0.00046336149000512466
P16452,0.0004262717262771978
P13645,0.0003641131322719542
Q8NA70,0.00034639558722169645
Q5TFQ8,0.00038027584272890485
ENSP00000452549,0.0004149753254517252
O95478,0.00047358916657072375
O43752,0.00044635845036274075
Q9NUL7,0.0004522761595088988
ENSP00000414068,0.0003286456542007454
Q86XQ3,0.0004042348146732832
O15013,0.00039727067273981467
Q86V86,0.0003571057852083616
Q9C0H2,0.0004018242282033639
Q9H7E9,0.0003366433060728037
Q99836,0.0004912360687619606
P01019,0.0004897121096429427
TPRXL,0.00032885567539827124
Q8NF91,0.00046518187660816925
O75462,0.0003998148577045869
Q04837,0.0004621497463035862
Q9H8Y8,0.00044900277006869717
Q6ZNE5,0.0004575935494997939
P19397,0.00042702976200955777
Q5QGS0,0.000410135412513951
Q9NSP4,0.00045795357847691354
O94808,0.0003987008708143651
Q8WYB5,0.00045157491267694205
Q9NVA1,0.0004074815561271167
C9JRZ8,0.0003962525329464629
P59538,0.0004035816041575196
Q4G1C9,0.00031506426354005874
Q9BPY8,0.0004080769059797869
P62995,0.0004546112976846792
P06850,0.000466087131541737
Q9BTV6,0.00038816317594563227
O94927,0.0003824259673341345
Q3LI76,0.00029218368206565456
Q5U5X8,0.0003832373579067623
P81534,0.0004101347660995794
Q9BWT6,0.0004462072426455284
Q9H3K6,0.0003925533478969089
Q9H347,0.00040305784538327685
O60281,0.0003967986910787383
Q5U651,0.00040200073253849217
Q9NZC9,0.00041861653831169147
O95210,0.00039202128124651083
P00813,0.0004670414852970858
Q16656,0.00044321142858858833
P06737,0.00043452819423274214
P59817,0.00033949005669035463
O00141,0.00046387659759051657
Q9NS23,0.0004707761301776454
P39880,0.00047568376234037444
Q8WWZ1,0.0004190854009730187
Q9NRY6,0.0003950981958090855
A6NC05,0.0003736313322862546
O75072,0.00040806603665194033
Q8IVJ1,0.0003613264651575122
WRB,0.0004408212439151361
P49959,0.0004762076021652728
Q6WKZ4,0.00041599065927765654
O95886,0.0004307575882256878
Q9H4A4,0.00039331072547456845
Q9BYR8,0.00029756957298672683
E9PQ53,0.0004610159464046244
Q8NGA1,0.0004472124864435063
O95677,0.00041726404791133997
ENSP00000485567,0.00040290932639915387
Q9Y4L5,0.0004478615940259954
Q9H6T3,0.00045203557489683575
A6NHA9,0.0004449417641476037
Q9NQZ5,0.000369986152634254
Q9UJC3,0.0004127175802832465
P01040,0.00041555003320115574
O75648,0.00043811937430039146
P27797,0.0005082720218545562
Q6PXP3,0.00035903289065946465
ANKRD30BL,0.0
P54368,0.00045051081095616316
P05814,0.0004249323016503221
Q6HA08,0.00037177995487092027
P62324,0.0003622674104783166
Q9NQW7,0.00041613743245909085
O94818,0.00036471164079840906
Q9NS71,0.00035792481593985775
Q5VY09,0.00038972854908655286
P07492,0.00044327365958133144
O00341,0.00041691162175298146
Q99748,0.00046281308427648424
Q9BYU5,0.0
P68106,0.00043393769286152224
Q6UXN9,0.00046527319684794597
P17540,0.0003961824628581785
Q16851,0.0004143229795600692
Q03403,0.0004219763120268446
Q8N4F7,0.0003415520908929354
O60290,0.0002932933477419787
Q9UJ04,0.00034925918772621493
P20701,0.00045977182369295465
Q6ZN66,0.0
Q2M2I8,0.0004459456795172606
Q86WT1,0.00040618508694653926
Q96A99,0.0003658811533716508
Q9BX84,0.00041913964103742124
O00453,0.0003927027388600201
Q99954,0.00032082192469561223
Q9P2R6,0.0004201402538622971
P52740,0.0002932513423811172
Q09MP3,0.00028425115820950795
Q9NZZ3,0.00044723146421457745
Q9UH36,0.00035541033164602197
O75953,0.00043703069966062065
Q14714,0.0003664900702171786
Q8NDD1,0.0003600315490632508
Q96IX5,0.00043936849977832705
P28039,0.0003627224652022487
P00156,0.00046500239851963255
Q5VZ19,0.00036998820269843255
P48651,0.0003940503560111984
A5D8T8,0.0
Q92552,0.0004074135372192684
Q5JVX7,0.0003265166504853502
P30531,0.0004430438859481084
Q08477,0.00040206133751974446
O00322,0.00035236011132994404
P53803,0.0005311995735909427
Q9GZM7,0.0004150131661064192
Q9Y2D2,0.00038973287530091904
Q2KHR3,0.0003479465723164674
Q92686,0.00041091026212471354
TCEB3CL,0.00040293051048090946
P47992,0.00042109678746703714
P49336,0.00047848637754738216
Q86XE0,0.0003913741324126268
O00221,0.0004204241102353347
Q6Q0C0,0.0004464370549071253
A6NNS2,0.00034197161665586737
Q709C8,0.00040425340467423437
Q9H2C2,0.00042042355085021034
Q8NGJ5,0.0004445084927133938
Q8IZN3,0.0003653854112172658
Q6ZP82,0.0003315017157293671
IGHV3-43D,0.00035722759270569274
Q8NCU4,0.00029672970643509095
Q6NYC1,0.00045041276487078723
Q96RL6,0.00037332780412670463
Q9NX36,0.0003860677374210638
Q5M8T2,0.0003716506612807339
Q96A46,0.0003885190223171207
Q96FC9,0.00044028747302557756
P17066,0.00046445658958351767
Q4VC31,0.00041380831035830985
Q5VXI9,0.00037176073239455446
Q8IZ96,0.0003210679267266654
Q96AN5,0.0
P08185,0.0004103113414514246
Q147X3,0.0003779102318519204
Q92968,0.00047017211234421145
P53609,0.0004241544584462423
Q96MH2,0.0003679720572517482
P48745,0.00039634705769575146
Q9BW30,0.0004146604297210479
O14511,0.0004808037231598584
Q6ZT12,0.00039341086642683784
Q96CG8,0.0003730327898076672
A6NHT5,0.00032526607826932423
O77932,0.00039429175741489584
Q7Z418,0.0003806376568255497
Q8N699,0.0003587036946881366
Q2M3C7,0.0003997739120956044
Q9NUB4,0.0
Q86V97,0.0004294969683830515
Q5VTT5,0.000342196943041575
Q3SYG4,0.00042283453999502837
P54826,0.0004203461303291139
Q9NQX4,0.00044601074925741446
Q9UPY3,0.0005059891349027765
Q9HC62,0.00040274380214910474
Q8NB12,0.0004224143930469609
Q14116,0.0004699215766248873
Q96A47,0.00040263028808269926
Q3ZCM7,0.00042644784796932414
P23458,0.00048496782715249905
A6NGH7,0.0003116623108180972
Q86WV5,0.00043323747502107933
Q6SA08,0.0004120143652208999
Q8IZF0,0.00039011179990208723
Q8IV03,0.0
Q92572,0.00045957449602787657
Q7Z4G4,0.000459592675327938
O60844,0.0003536132116901784
ENSP00000421315,0.0
Q3LI70,0.0002505502746038932
P0DMV9,0.0005019388131742473
Q49B96,0.0004251823341775296
P78423,0.0004493720655978146
P18440,0.0003922337608461786
Q9NVV2,0.0003174689210530327
Q5VWK0,0.0
Q8IXH6,0.0003969312165180218
Q5XPI4,0.00040881171416830953
P50607,0.00044032096566462423
P51665,0.0004717829451556272
Q8IUA0,0.0003448839765841164
Q6TFL4,0.0004273402520438227
Q9H3M0,0.0004396178039298912
P42357,0.0004047563151241997
O95665,0.0003845923774865694
Q9ULI1,0.0003852718427191069
Q9NRX4,0.0004256978250107785
Q8WYA6,0.00045654228065188904
Q9NXB9,0.00038977549021108665
Q99489,0.00041382547830222486
Q8TF40,0.0004322894470357566
O60575,0.00036627766586695844
P29972,0.0004284488567609075
Q8NAV1,0.0004381727292316017
Q8NC96,0.0004767942301476952
Q96CH1,0.00036206923527319683
O95157,0.0003341380461707712
Q96C23,0.0003981863175700153
Q03395,0.0004466915608061758
Q6PI97,0.00033146422776501904
O15524,0.0004790442281130962
Q8NGL2,0.00044713025297898944
Q15366,0.0004801378612550403
O43759,0.00036377348177524303
Q8NGI3,0.00044501505797740255
Q7Z7N9,0.00031393715785764235
Q9GZT3,0.00043869216970920065
Q16206,0.00037286626581836544
Q04323,0.00045264389099033384
O43665,0.00041562141131111865
O60337,0.0004541545000473244
Q96DG6,0.0003993851258347314
Q8IYR0,0.0003418320740891187
Q13885,0.0004772791155231667
P35237,0.00039689010271136275
Q7L513,0.0003868675277733145
Q9H8U3,0.0003988940903711263
C11orf45,0.0002838258488603751
Q5T4F7,0.00042373132037235625
P0DMB1,0.0002770613204059395
A6NEQ2,0.0003501396073207368
Q76N89,0.0004495325751182076
Q15170,0.00039765192862967305
Q8WVI7,0.00039675036344160035
O95750,0.0004938589114279777
P47900,0.00046398451107493185
Q86YC3,0.00039512233379082205
Q9P2J2,0.0003490884004700988
P55008,0.00048089180528051133
O60308,0.0003787190801973568
Q9UJ78,0.0003553139591773273
A1A5C7,0.00037945539075057746
Q86UY5,0.00038357246886502145
Q9NRB3,0.00038645476509706946
Q9ULC4,0.0004569070627897381
Q9H0E9,0.000430804875253528
Q8N7M2,0.0
Q96JB5,0.00042941263774969523
Q9BX79,0.000399179552418862
Q9UPU7,0.000384186921858992
Q8NBE8,0.0002624265916092503
P60880,0.000481890951563826
Q86WP2,0.00038230935066203684
Q8IX94,0.0
Q9BXP8,0.0003703145218848663
Q6DN12,0.0003566046085497686
Q8IUW3,0.00037522498864052964
O14576,0.0004851153678334822
Q9UKY1,0.00041155763103845793
Q86VY4,0.0003848007943745124
Q9Y466,0.0004610288826433534
O75610,0.00041707659252826094
Q9Y672,0.00040117620486586017
Q9H336,0.0003845926700485962
O15553,0.00044685585943161465
P18085,0.00046509425952202327
Q9BXF3,0.0004142986503331924
Q8NH74,0.00044531843773006714
Q9H344,0.0004453505032819154
Q9NS18,0.00042682090177514995
Q12765,0.00037456395282398287
Q8IWE4,0.0003924368708423043
Q13889,0.0004979703788639211
Q96RE9,0.00035036441070253273
P04553,0.00035684100234151955
Q6ZUI0,0.00038179988693143226
O94988,0.0004225798629555282
Q02446,0.0003720853830561548
Q8WXI3,0.0004368582297476745
Q9H0S4,0.00044982293631247694
Q96RT1,0.0004879236473282533
Q9HC78,0.0003877665597938526
Q96CV9,0.0004748526116695394
P14859,0.0004859414131884158
Q96RJ3,0.000432708642325156
Q5W0A0,0.00030975541402621483
Q9UKX2,0.00044200010986849474
Q9HCX3,0.0
P01185,0.00048998278716891
Q8NH40,0.00044558899343270824
O94832,0.00043928840569728764
P48147,0.0004267702342553181
O96001,0.00039319600906993443
Q9Y4W6,0.0004475483335055582
Q9BSL1,0.0004481821610030363
Q00587,0.00036226718056284977
O43240,0.00040152046730997917
Q7L0X0,0.0003863684256897849
Q9P243,0.00039887336454716866
Q6UWM5,0.0002985911355257031
P0C7P0,0.00037915530414480596
P15407,0.00046386358616864
P42224,0.0005159707375118552
Q2M3W8,0.0003324262836645382
Q6ZU67,0.00034615126438916486
P16871,0.00048180109939872045
Q9H5P4,0.0003753547113988279
P0C7T3,0.00044514436014414993
Q9H6S1,0.00040449291877558567
Q8NET6,0.0003427489457468437
P58012,0.00044023951631952775
O15484,0.0003247358805747382
Q8N4Y2,0.0003364138404793535
Q8TBR7,0.0003738350249449291
Q9Y534,0.00039442647288858503
Q9NX45,0.0003819424156855403
Q8NG41,0.0002895634936450174
Q8IVT5,0.0004886718001268908
Q8IZ40,0.0004330497349331628
O14818,0.0004956227001707824
P22105,0.0004381697237386351
Q93034,0.0004781707804187561
O60894,0.0004013180785365042
Q9BRQ8,0.0003946311038409149
P16112,0.00046847703004753306
ENSP00000429240,0.0003862957944539032
P49327,0.0004902669941110877
P57059,0.00041432920783586474
Q49A17,0.00035403545187562806
ENSP00000485529,0.0003643854522423756
P32780,0.0005019711498154195
Q8NEB9,0.0005019883094345395
A6NK58,0.0003963991321331291
Q9Y5G1,0.0
P15085,0.0003814524542540041
Q3V6T2,0.0004147208298424783
O60285,0.0004242032965618623
Q8IYK4,0.0004070755904156653
Q9Y6N5,0.0004032627927157787
Q8N5Z5,0.00041243313980718604
Q5TD94,0.0003858611435885206
Q7Z4N8,0.00040696033304464145
Q9Y586,0.0003727915611194954
P35232,0.0004884773561618795
P40939,0.0004279737674082145
Q00722,0.0004933781901253585
Q8NEG4,0.00038709613296468074
Q6UWK7,0.00024850567681151796
Q58EX2,0.00034621238051825713
Q99967,0.00041345652658499174
Q9BV99,0.0003452203001322658
Q9BXI6,0.00041398772471825534
Q8IYG6,0.0003715848621359782
P58004,0.0004484766561631936
Q70EL4,0.00044932712977881087
Q17RM4,0.0003503358731240676
P60014,0.000254515025902631
P14868,0.00043325947544626235
C9JFL3,0.00034723408070014484
Q9Y296,0.0004572792703274452
Q96DH6,0.00040304753555001316
Q9NR48,0.0004479752259744455
Q96C10,0.0004398135571584892
O14733,0.0005130817286193209
Q6ZS86,0.0003600853765769286
P11912,0.000453948326289292
Q8NFJ8,0.00042253261873532365
Q9UNM6,0.0004447339983408887
Q9C009,0.0003353798254187334
O43933,0.000440816686518004
Q86Z23,0.00034556007405177477
Q96JF0,0.00040834535968017985
Q8N8I0,0.00038215918572909836
Q86SK9,0.00041069853750826373
Q96M53,0.00036256840481035837
Q6UX39,0.00038768617352959243
Q9BRU9,0.00044460043251071677
O43295,0.00041818694756650564
O43741,0.00047963393074439554
Q5VYS8,0.000409501878900975
Q7RTW8,0.00040301802278147635
Q86T29,0.00029826553469035013
Q96FI4,0.0004218625913401369
Q8NFP4,0.0004120250237738455
Q69YW2,0.000261249880540398
Q9UJD0,0.00036704300108962167
Q14761,0.00038735799116413315
Q9BWW9,0.0003525721025891609
P48736,0.0004904107231142141
P37288,0.00042669208451540943
Q86WU2,0.0004172274680983235
A6NI47,0.0
Q9HC36,0.00042023875557421916
Q15286,0.000424476429796263
Q14154,0.00037945270552634905
Q9Y2W6,0.0003970554554569043
ENSP00000468271,0.0
O43291,0.00039492974437881453
P08648,0.00046638509382206794
Q9NV29,0.0003483051532206659
Q9BY08,0.0003376911578591486
Q6ZMS4,0.0
SFTA3,0.0004102721559333023
P22674,0.00044654300086162456
Q8IZH2,0.0004794701383861457
Q9BT43,0.00043782040200039907
Q9BZE2,0.0004107481492296348
Q9UF11,0.00041253179196181356
Q9NTG7,0.0004915721036080399
P50579,0.00045020180669670944
EFCAB8,0.0
C6orf174,0.00035683664874864386
Q9BZD4,0.00044988287447896567
Q96CW6,0.000396055551668038
O14967,0.0004233957169526767
Q8N465,0.00041031729746826193
Q9Y624,0.0004800172906791799
Q9P246,0.0004166787055157414
Q68CQ4,0.00045023205912827997
Q16816,0.000403938280146699
Q3LI72,0.0002876082183278175
Q9UBU3,0.0004646745689700128
Q7Z7G1,0.0003633639460193057
Q96R30,0.0004453505032819154
Q9P2G3,0.0003719950290181471
P17535,0.00047320400461001275
P02549,0.00047344632314703824
Q9HDB5,0.0004398418391388207
Q8IXJ6,0.0004942295059335554
P28472,0.00045059916925681444
Q96B18,0.0004355020905022137
Q96FJ2,0.0004915005703690603
Q9Y3E0,0.0004169138024306981
P57678,0.0004199653356293286
Q6P1X6,0.0003648942311253155
Q96D31,0.0004265541214326544
Q6ZVN7,0.00045443614754363064
Q8N3J9,0.00032790835522232564
ENSP00000483415,0.0003438630153110126
Q8IVF5,0.00043818352547599635
Q15475,0.0004279078002692797
P21817,0.00045382333378188197
Q0D2J5,0.00043003866746559705
Q9NY65,0.00045373937273209485
O15480,0.000342543705561961
Q9Y6D6,0.00043648648838101535
Q06547,0.00041211264435150305
Q9BV40,0.0004820892355608578
Q9UPW8,0.000441538102224794
Q6PEY0,0.00038222101425861645
Q96AZ1,0.0003699482189426636
Q9C002,0.0003965296757886254
Q8WTV1,0.0003631407724404553
O95825,0.00040173238132471933
P51159,0.0004413226162310599
Q6T310,0.00035999411300836887
P61803,0.0004283561125396587
Q9GZP8,0.0003271425648701283
Q96HR3,0.00044930903475276805
P23142,0.0004174746097921787
Q8IXQ4,0.0003538884049334444
P33778,0.0005307135566566842
Q5TYW2,0.00031563214321963704
Q15631,0.00043343653607585313
O60667,0.0003575290005830037
Q14315,0.000467843267054073
Q8WY07,0.00038096966194788154
O76054,0.0
C6orf195,0.0
Q03135,0.0005201074470092768
Q9H246,0.00023962966711487765
Q6ZWI9,0.00034261327907091093
P0C5Z0,0.0004075784260956023
Q6P280,0.0
P29376,0.00041701722417743453
Q9H6J7,0.00037975445315282743
P51532,0.000508328879015658
Q7Z591,0.00036999251177531394
Q9BXC1,0.00039880498011230474
A6NMK7,0.00037665777127728745
Q8TBC5,0.000310068718406711
O60812,0.0003821965858843339
Q9BXL6,0.0003906471698276522
P55085,0.0004365673841684544
Q6N043,0.00035911325981884145
O95841,0.00035422036847143097
Q8TBJ5,0.0004026746890488257
Q14683,0.0004850210521712474
P78424,0.0003876694412025905
Q02363,0.00045347195192035254
Q9HDD0,0.0004103371172165706
Q68CJ9,0.00048470813070049246
O95232,0.000434127215643026
Q86UF2,0.00033144100773671245
Q9NTQ9,0.000368976537233016
A6NI86,0.00035598049921222575
O43610,0.0004102461695697591
P53539,0.00046018716478153984
Q14978,0.0004852496244564748
Q6IFG1,0.00044504920659928015
Q92563,0.0003768678040300354
Q9UKB5,0.00041609614784395964
O75394,0.00045237954056924154
P25116,0.0004663262942760215
Q6ZSY5,0.0004366987744674192
Q9BUK6,0.0003863004411580228
Q8NEP9,0.0
P10070,0.00048992830488622
Q14140,0.0003147960244347823
Q12778,0.0005055619446952865
P31150,0.00045629743136789506
Q86UW7,0.00037637421947453713
Q6NVV3,0.00037038982636832934
Q8NB16,0.00044844575269642966
MICALCL,0.0004055326452646106
O75891,0.0004135318356817931
Q8N6F1,0.00039915527635419414
P49913,0.00045137460860621907
Q9H1Q7,0.00036590189870364966
P04000,0.0004189342104516868
O75995,0.00039106167310639007
O76038,0.00040371343129506215
Q9Y5G2,0.0
Q8TEY7,0.0004443834990773168
Q13546,0.00045974897158191177
P53618,0.00047934768240380277
Q6EEV6,0.00045427953511579817
O00232,0.0004899487614541822
O75818,0.0004513215242530613
A8MXD5,0.00037571911958263427
P09067,0.00039287251410805604
Q8NCE2,0.0004415901552164377
Q8NCQ5,0.00042496296810321004
PABPC1L,0.0004083095448197437
Q8WXF3,0.00038867405715290484
P62910,0.0004940239253907659
B4DNW6,0.0004267692873133979
Q9P0N5,0.00038577439636402436
Q8N2U9,0.00038696392337254963
O75127,0.0004178423542752979
Q8IXN7,0.0003469144102355483
ENSP00000485366,0.00034546778175718
Q8NH69,0.0004454117443911849
Q8IZS6,0.0004321139552906361
O14880,0.0004205663622295746
Q9H444,0.00047497338069362897
Q99547,0.00036176027490351036
P35414,0.0004550160294667359
Q401N2,0.0003457832431513979
P27216,0.00043193065618298264
Q60I27,0.0003957789381652612
Q4G148,0.00039100385477428495
A6NKG5,0.00044523053612526665
Q5SR56,0.000319780567567277
Q8TCU4,0.0004298637971378701
Q9GZU2,0.0004242922773354524
P52951,0.00039662126576009047
Q0VAF6,0.00034102088232062583
O43869,0.00044513036277733775
Q15389,0.0004768934444157194
Q8N2C7,0.0003856829636900027
O14981,0.0004350629412878187
P0CG13,0.00041695290133454444
Q8NHV4,0.00042226510425777555
P60370,0.00030124718976437537
Q92562,0.0004486843847482565
Q9H159,0.0004262446080020016
Q86WG3,0.0003898161736516315
ENSP00000415070,0.0003307827350858081
Q9BQN1,0.0003251297075161675
Q6PL24,0.0002800008581576112
P51825,0.00042166116532764213
Q8WXF5,0.0003127555769402649
Q4VX76,0.0004117645605022742
I3L273,0.0
Q8N556,0.00041155786077021704
Q9BRQ5,0.00039280995605844773
Q15056,0.0004558965959929539
Q8WW01,0.0003584335755033007
P04424,0.0004064866954934747
P56817,0.000472393305880387
P02100,0.0004396854646816357
Q8IUB9,0.0002855619002325702
A6NFX1,0.0003059358665181958
Q02318,0.00043430651068653405
Q9BZE0,0.00042524090275305375
Q93077,0.0005245864732090582
C9JJH3,0.0004041184190108698
C14orf182,0.0
Q8IZP0,0.0004785561138418812
B3SHH9,0.00036179677726507175
O15457,0.00044278510872063266
Q6KF10,0.00036849314898215854
Q96M94,0.00036557379003423563
Q86VV8,0.0004481153894449929
Q6UWB4,0.00035947880638005544
Q8IVC4,0.00029049521725821146
Q8NEA5,0.0
Q9BQP9,0.0003291823620517048
P48230,0.0004196907482430822
Q6UWJ1,0.0
Q92485,0.0003894989341137213
Q8NDY3,0.00034279636116668193
Q9Y2L6,0.0003687300975113774
Q9C0B1,0.00046077978652477334
Q7Z7B0,0.0003909362762696387
Q9UG22,0.0
Q14669,0.00048255720066433134
Q8IWF9,0.000310260970092457
Q6L8H1,0.0002854986779725991
Q96DZ9,0.0003269976489586033
Q6IEG0,0.00044556595867524686
P04798,0.0004404875403850755
Q92903,0.00040099809732035844
Q9NR71,0.00037817769914114645
P98198,0.0003711760269922445
P13765,0.0004106705241928341
O75182,0.00046674506007909986
A0A494C0S9,0.0003731736396198465
Q9NTJ4,0.0003909769173228587
P05162,0.0
Q9Y5F0,0.0
Q9BQG0,0.00048536634120228224
Q5SYC1,0.0004171975636031054
Q0ZGT2,0.0004362626413804338
P62269,0.0005067575917914427
C10orf55,0.0
P0C6S8,0.0
O00398,0.0003960505254885371
Q8IU89,0.00038678826624860096
Q96RP8,0.00041179035626829144
Q5JR59,0.0003429987993714229
Q92781,0.0004028091519280023
O43156,0.0004411682010147609
P58872,0.00037089369208885374
Q9UBS5,0.0004664215437100199
Q32ZL2,0.0003185041844976958
A2RRP1,0.00043431555021564605
Q9Y679,0.00041866725938018823
O43525,0.00043199741609079094
P0DN37,0.0003508825639345509
Q13489,0.0004892295898644235
P49116,0.0004413273712147399
Q9UJV8,0.00037961369896627326
Q93091,0.00038021571208747616
O75594,0.0003989794621063537
Q53H47,0.0004023847661999589
O43237,0.0004838276838979496
O95777,0.00044583272650310866
Q9P1Z3,0.0003908773034660612
Q9BSK2,0.0003887587141465684
P43681,0.0004218660813233351
Q9BYB4,0.0004235175842958481
UBE2Q2L,0.0
Q6ZNH5,0.00032586107289779185
P16109,0.00047133884802650695
A6NIX2,0.0004638172009176762
O75460,0.0004857558962005342
Q9Y6X3,0.0004135040529590178
DUX4L5,0.0003181438636021388
Q9Y6Q9,0.0005109597681429888
A5PLL7,0.0003977055353733181
Q9H8L6,0.0004034185346784726
Q9NNX9,0.00038373739397897156
Q9UHG3,0.00042870159189168185
Q92988,0.0
P15144,0.000466534027215545
Q15303,0.0005052131241896486
Q96IU4,0.0
Q2T9L4,0.0003537568403625503
Q9BTZ2,0.00041264988080944503
Q96IZ5,0.00038156016454026545
Q4V9L6,0.00038154018892169435
Q96G04,0.00035326138118849066
Q9H8V3,0.0004580047847838827
Q16384,0.0004002778921322341
P28223,0.0004529260323909021
ENSP00000457654,0.0
Q9UQ05,0.0004060486406719774
Q9NVR0,0.0004153511862059043
Q86YL5,0.0003369033455329525
ENSP00000433967,0.0003833724234005675
Q8NHY6,0.00029057781576072956
Q6UW10,0.00037739316358442585
O43432,0.000450679504196335
P40123,0.00043332024811365116
P41226,0.0004403830013097565
Q6P158,0.00040612397817708473
Q5SVZ6,0.0
Q0VDD8,0.0004119903926870983
Q8IYQ7,0.00035910998022798833
P60983,0.0003877318932713086
Q86W26,0.00039521210072641954
O14975,0.00041958498150450747
Q7RTY0,0.00036549166605863887
